"","HCOOH.O","CCO_OH.O","RCO_OH.O","CCO_OOH.O","RCO_OOH.O","SO2.O","ALK1.O","BACL.O","PAN.O","PAN2.O","MA_PAN.O","H2O2.O","N2O5.O","HONO.O","ALK2.O","ALK3.O","ALK5.O","ARO2.O","HNO4.O","COOH.O","MEOH.O","ALK4.O","ARO1.O","DCB2.O","DCB3.O","CRES.O","NPHE.O","ROOH.O","BALD.O","PHEN.O","CO.O","MGLY.O","ACET.O","HNO3.O","ETHENE.O","GLY.O","ISOPRENE.O","TERP.O","METHACRO.O","OLE1.O","ISOPROD.O","OLE2.O","MVK.O","CCHO.O","HCHO.O","RNO3.O","RCHO.O","MEK.O","PROD2.O","O3.O","HO2.O","RO2_N.O","RO2_R.O","NO.O","NO2.O","NO3.O","CO.S","ACET.S","HCHO.S","NO2.S","UFP.S","To","a","LightFlux"
"MA_RCO3 median",7.79209423091805e-06,0,0,0,0,2.11958412900044e-08,-6.06434398724063e-06,0,4.58853730152382e-06,3.56007369225295e-06,2.99789013749948e-06,2.13733096508624e-06,0,-3.95046115046926e-06,-4.13584332482762e-06,-8.24750782264726e-07,-2.28816542491066e-06,-4.52823542902154e-06,0,0,-1.06057162959286e-06,-2.25158623489957e-06,-5.3612783840358e-06,0,0,0,0,-6.2712798236806e-06,0,0,-1.7152695501183e-08,-1.03169279847831e-05,-2.56056072050748e-06,8.28896280896524e-07,-1.86098494602148e-06,-2.32768989450948e-06,1.19421839144932e-06,-2.84824262119202e-05,0,-1.30577699628489e-06,0,-1.02236802171686e-05,-2.15374591089325e-06,-2.29811538615061e-06,0,0,0,-1.12599411539565e-06,-1.79430600223835e-06,1.31168563417428e-07,0,0,0,-8.24725193750073e-07,-2.214877353581e-07,0,0,0,0,0,0,4.99975216909562e-10,2.48962131892856e-09,0
"MA_RCO3 min",-0.0753139692458428,-0.244770400048989,-0.326360533398652,-0.979081600195956,-0.979081600195956,-0.00866443893978722,-0.00102581005059383,-0.979081600195956,-0.0391632640078382,-0.0699344000139969,-0.489540800097978,-0.0139868800027994,-0.979081600195956,-0.00125656108770828,-0.000973671626446396,-0.000628524152943986,-0.00050170083610773,-0.00136502604880384,0,-0.244770400048989,-0.0212843826129556,-0.000209508050981329,-0.00101992976757175,-0.000181555759084401,-0.979081600195956,-0.00226039060209739,0,-0.00753936652624967,-0.002348829402419,-0.00226039060209739,-1.71487029011747e-05,-0.489540800097978,-0.00121472826537256,-0.0227693395394408,-0.000508716509848786,-0.326360533398652,-0.0212843826129556,-0.244770400048989,-0.00153026798245768,-0.00136502604880384,-0.00220101312696035,-0.00227607797791715,-0.489540800097978,-0.0543934222331087,-0.0178014836399265,-0.00550088558441145,-0.00128050765218397,-0.0979081600195956,-0.00123268074989803,-0.000370723816810283,-0.000707848848314786,0,-0.979081600195956,-0.00753139692458428,-0.000517148478887674,0,-3.47118576079746e-06,-4.68278260200567e-07,-1.03780587395801e-06,-0.00106912521432562,-7.42723739583105e-10,-4.20658045196974e-06,-0.000381708226197254,-0.000254338449245269
"MA_RCO3 max",0.00753936652624967,0.00753936652624967,0.00128456507834411,0.00227607797791715,0.00227607797791715,0.000755634179271662,0.0489540800097978,0.000266378507242118,0.000279235797268506,0.000517148478887674,0.00376968326312484,0.000260965142966605,0.000447094776489838,0.0130544213359461,0.0337614344895157,0.00709479420431852,0.0208315234084246,0.0407950666748315,0.00227311598107612,0.00634493904464968,0.0020596258379506,0.0238800390291697,0.0515306105366293,0.000707848848314786,0.000299706014515189,0.000266378507242118,0.000707848848314786,0.0652721066797304,0.000707848848314786,0.000266378507242118,0.000548197984432226,0.00117526889690567,0.0233114666713323,0.00224101914124106,0.012087427162913,0.00127116989755003,0.00136502604880384,0.00011918346452847,0.979081600195956,0.0112538114965052,0.0979081600195956,0.979081600195956,0.000255095320006166,0.000587634448452836,0.00208332490465744,0.195816320039191,0.00111198865078771,0.00121472826537256,0.081590133349663,0.00100340167221546,0.00753936652624967,0.000697010153532233,0.00227607797791715,4.13482664107786e-05,0.00110881268425363,0.000707848848314786,9.4915441183735e-10,0.0890074181996324,0.163180266699326,7.10623460171419e-09,0.00117678076946629,1.47126928853739e-06,8.97891647062837e-05,6.4812684604696e-05
"C_O2 median",0.0001394557419044,0,0,0,0,-9.3688222751162e-06,-0.00125545538350496,0,0.000435656424000914,0.000478030890200187,0,0.000241188188774788,0,-0.00167126897505541,-0.000447181086909179,-0.000109241640775238,-0.000225849033792515,-0.000726268728294054,0,0,-0.000222095319545542,-0.000174307623122145,-0.000476389269641159,0,0,0,0,-0.000478980770453915,0,0,-3.36399424539428e-06,-0.00246681159515621,-0.000561451223519247,7.31274111627276e-05,-0.000490763529173775,-0.00366929671779179,3.70615719240466e-05,-0.00445828774456487,0,-0.000387899876130327,0.000402676540983932,-0.000935484179403915,-0.000409734588815187,-0.00074964262276725,-0.000142121132111976,0.000141667920713801,0,-0.00041577074640174,-0.000585879178968983,4.57260281493833e-05,0,0,0,-0.000547717773771352,-4.27230521126729e-05,0,0,0,0,0,0,9.7382076806505e-08,9.03061452573633e-07,-1.93412291580148e-08
"C_O2 min",-0.419823781173636,-0.583083740469034,-0.777444987292045,-2.33233496187614,-2.33233496187614,-0.182863886047081,-0.52464218785312,-2.33233496187614,-0.119607267310627,-0.166595354419724,-1.16616748093807,-0.260261393009493,-2.33233496187614,-0.200479309990044,-0.303314078432118,-0.0924800032584585,-0.257919093604164,-0.404910679245138,0,-0.583083740469034,-0.171753686765995,-0.0914319430235406,-0.128959546802082,-0.00426455665400498,-2.33233496187614,-0.313547584301913,0,-0.633357902663136,-0.46633284797523,-0.313547584301913,-0.00269860182515444,-1.16616748093807,-0.181511359572235,-0.468934976615827,-0.269960249733817,-0.777444987292045,-0.303701083969327,-0.629991467749934,-0.629991467749934,-0.224310152040579,-0.341114271359059,-0.355234333982517,-1.16616748093807,-0.15981007538064,-0.355234333982517,-0.355234333982517,-0.597225086140227,-0.303701083969327,-0.171753686765995,-0.0734402033569574,-0.10508912180254,0,-2.33233496187614,-0.119607267310627,-0.103643003656572,-0.327691190515601,-0.000460427088339123,-0.000204984032195917,-0.000454288936217978,-0.14181154320845,-3.25119741587334e-07,-5.04512358159346e-05,-0.0142971219982071,-0.0118057223694951
"C_O2 max",0.633357902663136,0.633357902663136,0.809821358490277,1.19445017228045,1.19445017228045,0.108225710436957,0.478429069242508,0.00873402854303513,0.629991467749934,0.404610281171331,0.398150057426818,0.303314078432118,0.629991467749934,0.0763927567668926,0.257919093604164,0.104187220182527,0.113884542863407,0.566176935481105,0.318803921122778,0.633357902663136,0.314626631171715,0.398150057426818,0.227769085726814,0.141817741941399,0.0267242486958084,0.00873402854303513,0.196795356724982,0.321375897470939,0.196795356724982,0.00873402854303513,0.0135102182849921,0.597225086140227,0.159476356414169,0.325908825962374,0.544534078716704,1.19445017228045,0.341114271359059,0.196795356724982,2.33233496187614,0.15504836322995,1.19445017228045,2.33233496187614,0.4926090881955,0.0703219869643948,0.268319043151386,0.809821358490277,0.414532379723724,0.173549776142555,0.194361246823011,0.113893078339253,0.633357902663136,0.141817741941399,1.19445017228045,0.0380287344220308,0.018857500788515,0.196795356724982,2.56594176069356e-07,0.212030451079649,0.388722493646023,1.92109775800618e-06,0.00280328721379343,0.000169931624635797,0.0132114290369226,0.137308017118697
"BZCO_O2 median",3.75047209496054e-07,0,0,0,0,9.98146617423418e-08,0,0,1.79970040070354e-07,1.27832092946264e-07,0,9.13821505289604e-08,0,-1.07398022631779e-07,-1.26230384321027e-07,-2.92456215430208e-08,-8.98333758352084e-08,-3.46937998200678e-07,0,-2.15964048084425e-07,2.89489755796351e-08,-1.40995576162284e-07,-2.07069327844556e-07,0,0,0,0,0,0,0,-8.65568068262314e-10,-8.58303632235854e-07,5.88506543630803e-09,6.64536538905504e-08,2.35184965614699e-08,0,-6.1499605816073e-07,0,-3.24397650662611e-07,-3.99500849777403e-08,-3.6406126865413e-07,-5.27771083031849e-07,-1.29499174745293e-06,-1.92940425820236e-08,4.2460998388397e-08,8.85747106585964e-08,0,5.94829146774229e-08,4.86678392815278e-08,1.55141539200306e-09,0,0,0,-2.42298946348264e-08,-1.13166272357051e-08,0,0,0,0,0,0,-6.98846906035162e-12,-5.88727680378138e-11,-5.14914684122623e-12
"BZCO_O2 min",-0.00413655697722392,-0.0134438101759778,-0.017925080234637,-0.053775240703911,-0.053775240703911,-0.000475887085875319,-3.58809452439968e-05,-0.053775240703911,-0.00215100962815644,-0.00384108862170793,-0.0268876203519555,-0.000768217724341586,-0.053775240703911,-6.62448322262597e-05,-3.43334426305465e-05,-2.30834610412114e-05,-1.75987701020502e-05,-4.1428020742709e-05,0,-0.0134438101759778,-0.00116902697182415,-7.69448701373713e-06,-3.56821255706144e-05,-9.58013310556324e-06,-0.053775240703911,-6.18066219925183e-05,-1.72798424736129e-05,-0.000397468993357558,-0.000118544941014184,-6.18066219925183e-05,-6.9641759057522e-07,-0.0268876203519555,-3.65483644231955e-05,-0.00125058699311421,-2.00119424109998e-05,-0.017925080234637,-0.00116902697182415,-0.0134438101759778,-7.94937986715116e-05,-4.1428020742709e-05,-7.94937986715116e-05,-6.35308846202776e-05,-0.0268876203519555,-0.0029875133724395,-0.000977731649162019,-0.000286829031640832,-5.67812847653654e-05,-0.0053775240703911,-3.97468993357558e-05,-2.03616965936808e-05,-3.27226281172852e-05,-9.58013310556324e-06,-0.053775240703911,-0.000413655697722392,-1.63176204207057e-05,-1.72798424736129e-05,-1.05324517559626e-07,-8.84748571524081e-08,-1.9607941314858e-07,-3.24399514083648e-05,-1.40327626431286e-10,-2.31042924614011e-07,-2.09650061223825e-05,-1.50273259105909e-05
"BZCO_O2 max",0.000397468993357558,0.000397468993357558,4.18340637466358e-05,6.83019636214884e-05,6.35308846202776e-05,2.11769615400925e-05,0.00268876203519555,1.556966916988e-05,1.8503583313176e-05,2.09194207030294e-05,0.000198734496678779,1.93334661290063e-05,2.42301277161114e-05,0.00071700320938548,0.00185431864496245,0.000389675657274718,0.00114415405753002,0.00224063502932963,9.04928212442982e-05,0.000329542795518779,5.8087744798703e-05,0.00131159123668076,0.00283027582652163,3.27226281172852e-05,1.98486325684821e-05,1.14642836448641e-05,3.27226281172852e-05,0.0035850160469274,3.27226281172852e-05,1.14642836448641e-05,3.01093173034216e-05,3.81196265878152e-05,0.00128036287390264,6.28459396869092e-05,0.000663891860542111,6.83019636214884e-05,6.83019636214884e-05,2.41814348455567e-05,0.053775240703911,0.000618106214987483,0.0053775240703911,0.053775240703911,2.41814348455567e-05,1.90431234773358e-05,5.56112991419798e-05,0.0107550481407822,8.88726165387807e-05,3.65483644231955e-05,0.00448127005865925,3.51975402041003e-05,0.000397468993357558,2.7407871124661e-05,6.35308846202776e-05,1.21629388644829e-06,6.09006123487101e-05,3.27226281172852e-05,5.8878777616928e-11,0.00488865824581009,0.0089625401173185,4.40820167498466e-10,6.46337027691238e-05,4.89340521024586e-08,3.29763729160163e-06,1.0673724454048e-07
"RO2_R median",0.000100073974167591,0,0,0,0,0,-0.00648228021951269,0,0.00241291641540386,0.00163993030927526,0,0.00130671856496428,0,-0.00785381845553035,-0.00280313247001952,-0.000638037613823779,-0.00130860581069603,-0.00386823225441731,0,0,-0.00137237913622489,-0.000954676062436587,-0.00305574456160646,0,0,0,0,-0.00233594372501627,0,0,-1.73361697816336e-05,-0.0129297390673414,-0.00298126666831989,0.000271376818560749,-0.00248516479770019,-0.0201989191020161,0,-0.0246707877345195,0,-0.00202549031008264,0.00303539276551431,-0.00509289216416304,0,-0.00404913804135455,-0.000916217421665912,0.000163199314404594,0,-0.00183514542152701,-0.00330544809939707,0.000201279293439634,0,0,0,-0.00214467383494944,-0.000203332712800469,0,0,0,0,0,0,4.4096211338336e-07,3.97652577573242e-06,-8.24847571398391e-08
"RO2_R min",-9.31854045468324,-30.2852564777205,-40.380341970294,-121.141025910882,-121.141025910882,-1.07204447708745,-1.84572164727287,-121.141025910882,-4.84564103643528,-8.65293042220586,-60.570512955441,-1.73058608444117,-121.141025910882,-0.427125077470704,-1.06591802132681,-0.178768804230324,-0.905136630756421,-1.38918304733018,0,-30.2852564777205,-2.63350056328005,-0.319664543364002,-0.452568315378211,-0.0116975431754388,-121.141025910882,-0.667409585301113,0,-1.80096379252117,-1.60898261583174,-0.667409585301113,-0.00492532296595887,-60.570512955441,-0.629902498364722,-2.81723316071819,-0.922165850656003,-40.380341970294,-2.63350056328005,-30.2852564777205,-2.06548372830364,-0.431030968552189,-1.50023571655072,-1.25138162961227,-60.570512955441,-6.73005699504901,-2.20256410747058,-1.25138162961227,-2.45088059466871,-12.1141025910882,-0.700251598476774,-0.247033216980661,-0.395220402457228,0,-121.141025910882,-0.931854045468324,-0.183236401019052,-1.23402778878059,-0.000977388991900566,-0.000902589795165346,-0.00200033414063671,-0.301035809505374,-1.43157375635509e-06,-0.000520477017877044,-0.0472284701406948,-0.0799879460318342
"RO2_R max",1.84572164727287,2.45088059466871,2.77836609466037,4.90176118933742,4.90176118933742,0.219151895402033,6.0570512955441,0.0379234582436239,2.06548372830364,1.70658111671169,1.63392039644581,1.06591802132681,2.06548372830364,1.61521367881176,4.17727675554766,0.877833521093348,2.57746863640175,5.04754274628675,0.667409585301113,1.80096379252117,0.619921999175634,2.9546591685581,6.37584346899379,0.541571422310857,0.0836402938236182,0.0379234582436239,0.730383608738449,8.0760683940588,0.730383608738449,0.0379234582436239,0.0678281220105723,2.45088059466871,2.88431014073529,0.653069338137639,1.88970749509417,4.90176118933742,1.50023571655072,0.730383608738449,121.141025910882,1.39242558518255,12.1141025910882,121.141025910882,1.28022438101884,0.233417199492258,0.657747096339639,24.2282051821764,1.46579300841433,0.655996328660344,10.0950854925735,0.199483175418666,1.80096379252117,0.541571422310857,4.90176118933742,0.111640296440588,0.137192554825461,0.730383608738449,2.43392976450197e-06,11.0128205373529,20.190170985147,1.82226155143341e-05,0.145602194604426,0.000381693818766417,0.0244953851757855,0.50853775423951
"NO median",-0.0176285920872857,0,0,0,0,0,0.347547438228408,0,-0.0431586142320253,-0.0370613813831958,0,-0.0410645876706343,0,0.35604096572718,0.191529946662856,0.032655241127789,0.0901278041522513,0.172148643223352,0,0,0.0444837946054665,0.0712240702932359,0.184844229230738,0,0,0,0,0.285285868633378,0,0,0.000677663112600758,0.522080919769724,0.156139705050534,-0.0190025262977988,0.119982387701124,0.280104425748766,-0.0169250000750184,1.19707107205409,0,0.127908723273971,-0.0363157625741698,0.397197072261038,0.109053498076569,0.0797838683309536,0.0121000975707155,-0.0381340213540489,0,0.051471315692519,0.0672260674258176,-0.00429678728549726,0,0,0,0.0714194716344095,0.00572556734146027,0,0,0,0,0,0,-2.45231277088343e-05,-0.000113830304554643,6.50637433422463e-06
"NO min",-260.589934340429,-355.321375282367,-330.704477242952,-1322.81790897181,-1290.32169943064,-1003.22389024123,-1637.64803347133,-1322.81790897181,-245.551263514767,-173.577089517913,-440.939302990602,-478.010525213838,-1637.64803347133,-95.6021050427677,-544.590622896533,-77.7986604137905,-327.529606694265,-511.283483646461,-382.77367757076,-250.484931041734,-1290.32169943064,-816.8859343448,-326.75437373792,-66.2741751561873,-851.734647492398,-1322.81790897181,-123.685064100831,-1066.21104864465,-260.589934340429,-1322.81790897181,-2.16993979152048,-1299.86351010115,-606.367552616506,-122.775631757384,-1212.73510523301,-606.207995060478,-245.551263514767,-1555.18497247866,-3875.51246765557,-60.0614203125891,-387.551246765557,-3875.51246765557,-1637.64803347133,-42.6715454507035,-21.7158278617024,-775.102493531115,-245.551263514767,-1633.7718686896,-322.959372304631,-17.7040935264385,-206.24080673741,-44.7775029887664,-123.685064100831,-14.4772185744683,-40.0178783301623,-99.9261920195515,-0.00188374358294481,-352.319315241416,-645.918744609262,-0.0141034205424664,-4.65806786977833,-0.200642983762721,-0.185225153558215,-13.6682460788787
"NO max",409.412008367831,1637.64803347133,1555.18497247866,3875.51246765557,3875.51246765557,661.408954485904,518.394990826221,3875.51246765557,1405.38855105719,1637.64803347133,1937.75623382779,1212.73510523301,3875.51246765557,30.0307101562946,545.882677823775,109.176535564755,222.169281782666,204.2214835862,0,968.878116913893,446.704843116761,163.764803347133,1637.64803347133,1322.81790897181,3875.51246765557,1066.21104864465,0,245.551263514767,1322.81790897181,1066.21104864465,0.725955866386935,1937.75623382779,334.407963413742,300.307101562946,167.203981706871,1637.64803347133,1003.22389024123,968.878116913893,165.352238621476,40.9252105857945,107.526808285887,702.694275528597,1937.75623382779,215.306248203087,82.6699147680703,260.589934340429,300.307101562946,1555.18497247866,382.77367757076,6.61467270557257,260.589934340429,0,3875.51246765557,29.8116343665813,5.26931554511713,5.332100682514,0.237023769994184,0.0802983394998048,0.177958482134703,3.70935297494516,0.000127359068452302,0.905136769357119,1.51092104002167,152.325198082076
"NO2 median",0,0,0,0,0,0.106515203032611,3.2283410311532,0,0,0,0,0,0,4.32600422712176,3.56214961715505,0.762352277616949,2.6875167365382,5.95469807617889,0,0,3.05535448179673,2.5979310173335,5.66985255371177,0,0,0,0,0,0,0,0.0203507647865732,11.8253950100603,1.01544493557755,1.68288680152847,0.74064218319564,40.2632593673817,4.01373363233596,35.195301819581,0,0.307109499615726,0,15.2118710585575,13.2516276072668,6.38539726411739,1.84829020355819,2.05686164631258,0,3.39054566824593,-3.29087835565657,-0.0607713315848274,0,0,0,1.00170974278917,0.198212208142874,0,0,0,0,0,0,0.000348314854167629,0.00626179031118618,0.000512106981371824
"NO2 min",-41197.9417270361,-6338.93455121807,-41197.9417270361,-2369.0968704685,-41197.9417270361,-1829.06705576972,-3276.66432648298,-1918.38919927703,-956.996223955544,-1359.94200246314,-12919.4490233998,-679.971001231571,-32015.2135971489,-2168.31272247558,-1106.14865219316,-179.903675663913,-655.332865296596,-1062.33233906411,-2334.78448728504,-19925.3279804438,-5149.74271587951,-1659.22297828975,-1177.08404934389,-5444.115198798,-41197.9417270361,-1918.38919927703,-11729.6541651459,-8239.58834540721,-41197.9417270361,-1918.38919927703,-6.47017702342082,-13732.6472423454,-1149.04786595192,-645.972451169992,-2298.09573190383,-32015.2135971489,-7921.37945332938,-5885.42024671944,-11555.7361638296,-614.894652642329,-10299.485431759,-11555.7361638296,-8239.58834540721,-2942.71012335972,-3433.16181058634,-13290.7958517614,-2288.77454039089,-3318.44595657949,-2059.8970863518,-39.3759287170354,-25838.8980467997,-3199.87266771529,-11729.6541651459,-1778.62297761939,-68.4582107028848,-9105.57654081398,-0.18093462277152,-1050.52146943905,-1925.95602730493,-1.35464141656164,-13.8891059661413,-0.401453605302987,-4.75854475999994,-57.5964002476255
"NO2 max",19390.7837635223,19390.7837635223,25838.8980467997,11555.7361638296,16952.8020714308,956.116585384891,1230.42371651427,11555.7361638296,2728.86935551823,3276.66432648298,13732.6472423454,2298.09573190383,11555.7361638296,2970.51729499852,1092.22144216099,218.444288432199,438.601025614331,861.29660155999,0,25336.9272779033,2583.88980467997,335.570104503892,3276.66432648298,619.285917638399,25838.8980467997,2467.64508637246,0,12919.4490233998,25838.8980467997,2467.64508637246,3.93135617184821,8612.9660155999,615.211858257136,686.632362117268,506.64505974117,12919.4490233998,7606.58128890402,5941.03458999703,5167.77960935994,574.197734373327,5418.11063046199,1987.60754206152,6515.69213953619,1689.12848519356,2533.69272779033,41197.9417270361,2376.41383599881,3070.20717930031,2334.78448728504,23.757542953707,41197.9417270361,0,11555.7361638296,1660.89483621192,35.0120569739833,0,26.5268574318825,2.33234490274986,5.16898059528346,145.452634374819,0.00369927044536728,1.83847421417146,6.74381105369718,223.58411414033
"NO3 median",0,0,0,0,0,-3.94780184857128e-08,-1.02244793320551e-05,0,4.20728094327751e-05,4.58627453207778e-05,0,1.52073424262928e-05,0,-6.53559069165106e-06,-5.74424975377697e-06,-1.05566886887838e-06,0,8.28151849032055e-06,0,5.98128620049655e-05,6.87897026521236e-06,0,0,0,0,0,0,-6.16308108151683e-05,0,0,3.32258546545752e-08,-3.15156015820256e-05,-6.24246603492458e-06,1.47540536473859e-05,-6.1481285429943e-06,4.93715359679419e-05,5.07090777002765e-05,0,0,-6.8057381943563e-06,0,2.41040711517383e-05,1.84083455912182e-05,1.60382527715743e-05,4.49156373880376e-06,0,0,0,-3.07040296990214e-05,2.68279517370939e-07,0,0,0,5.42078549610463e-07,2.79781030078397e-07,0,0,0,0,0,0,5.6503981489361e-09,7.13548292495381e-08,2.15084268879967e-09
"NO3 min",-0.15733992787952,-0.0452629627678797,-0.15733992787952,-0.00659578473222988,-0.15733992787952,-0.0021661320921316,-414.350683559275,-0.000275158810608495,-0.00426309172673019,-0.00605807771693238,-0.0575517383108576,-0.00319731879504765,-0.128721379450085,-110.493515615807,-285.759092109845,-60.0508237042428,-176.319439812457,-345.292236299396,-0.00659578473222988,-0.108967735068275,-0.01966749098494,-202.122284663061,-436.158614272921,-0.0300786701813943,-0.15733992787952,-0.00041555760116101,-0.0592097578803016,-552.467578079033,-0.15733992787952,-0.00041555760116101,-4.63998525822256,-0.0524466426265065,-197.309849313941,-0.00311336385909359,-102.308810755377,-0.128721379450085,-0.0383678255405717,-0.0224771325542171,-8287.0136711855,-95.2530307032816,-828.70136711855,-8287.0136711855,-0.0314679855759039,-0.0112385662771085,-0.0131116606566266,-1657.4027342371,-0.00920876824350021,-0.00874110710441776,-690.584472598792,-0.000467478012787019,-0.115103476621715,-0.0178362860564324,-0.0592097578803016,-0.00715118774722694,-9.38506644528369,-0.0478797646814005,0,-753.364879198682,-1381.16894519758,0,-9.96035297017488,-1.15830894640055e-06,-3.80998461891436e-05,-0.00026291392702352
"NO3 max",637.462590091192,2071.75341779638,2762.33789039517,8287.0136711855,8287.0136711855,73.3364041697832,0.00548111793436739,8287.0136711855,331.48054684742,591.929547941822,4143.50683559275,118.385909588364,8287.0136711855,0.0143879345777144,0.00383678255405717,0.00298798401133601,0.0018270393114558,0.00542450687914481,0.000983820746533429,2071.75341779638,180.152471112728,0.00231849789553925,0.00426309172673019,0,8287.0136711855,0.00629438502082408,0,0.0700735418056091,0.115103476621715,0.00629438502082408,2.73914714734081e-05,4143.50683559275,0.00280740186882232,192.721248167105,0.00234905054330031,2762.33789039517,180.152471112728,2071.75341779638,0.023020695324343,0.00267682503771431,0.023020695324343,0.0155490029636251,4143.50683559275,460.389648399195,150.672975839736,0.15733992787952,0.0121075261186973,828.70136711855,0.00908064458902296,3.13783175735914,0.15733992787952,0,8287.0136711855,63.7462590091192,0.000161889559242919,0.00225895131995369,8.86345281381968e-05,7.22448864300887e-06,1.60110288845061e-05,0.000804599681720241,1.14585699947143e-08,0.0356047848386058,3.23080455016979,0.0597787869058596
"CCO_O2 median",4.8618354556597e-05,0,0,0,0,3.09920967615672e-06,-4.17097138892072e-05,0,4.94140781542197e-05,4.69261253143578e-05,7.58674963190816e-05,1.69039134702258e-05,0,-2.78903956457418e-05,-2.63741797691416e-05,-4.99531408277383e-06,-1.33780257504421e-05,-2.83607012945932e-05,0,0,-7.87993873624791e-06,-1.35734933891557e-05,-3.29955943339424e-05,0,0,0,0,-5.41455292088744e-05,0,0,-8.16054206755109e-08,-0.000115374693807823,-1.90449533119127e-05,1.05134174240358e-05,-1.62162533471769e-05,0,2.61115687640487e-05,-0.000196742421895409,-2.0951714290987e-05,-1.16790674885196e-05,0,-6.26690009103007e-05,-5.87480568919233e-05,-9.18448667655673e-06,1.94630930198333e-06,0,0,-3.42979026517778e-06,-3.19376414369236e-05,1.08064336556063e-06,0,0,0,-6.93232008682585e-06,-1.21226776459027e-06,0,0,0,0,0,0,6.45027336591804e-09,6.05679232332621e-08,0
"CCO_O2 min",-0.655335186780199,-2.12983935703565,-2.83978580938086,-8.51935742814259,-8.51935742814259,-0.0753925436118813,-0.0144322526039593,-8.51935742814259,-0.340774297125703,-0.608525530581613,-4.25967871407129,-0.121705106116323,-8.51935742814259,-0.020447346124744,-0.0139230665742275,-0.0104157956489343,-0.00649059648771321,-0.0224570980219486,0,-2.12983935703565,-0.185203422350926,-0.00689623273922015,-0.0128860404849331,-0.00110282015892447,-8.51935742814259,-0.0291753355686677,-0.000176732728475612,-0.0837069471559822,-0.0308104157370526,-0.0291753355686677,-0.000309504215657303,-4.25967871407129,-0.0161350151744312,-0.198124591352153,-0.00905069491846709,-2.83978580938086,-0.185203422350926,-2.12983935703565,-0.0243169290983634,-0.0224570980219486,-0.0307172414677459,-0.0308104157370526,-4.25967871407129,-0.47329763489681,-0.154897407784411,-0.0620124374420253,-0.0166601689920899,-0.851935742814259,-0.0162820648784824,-0.00322580743208731,-0.00632668945713642,0,-8.51935742814259,-0.0655335186780199,-0.0116456165954901,-0.000176732728475612,-4.44695363108446e-05,-5.64630475139025e-07,-1.25134321517297e-06,-0.0136966171837401,-8.9554543445648e-10,-3.66030394334805e-05,-0.00332138691155656,-0.00133874417418339
"CCO_O2 max",0.0837069471559822,0.0837069471559822,0.0166601689920899,0.0308104157370526,0.0308104157370526,0.0102309651107037,0.425967871407129,0.00189607987271195,0.00470109599588288,0.0116456165954901,0.0418534735779911,0.00401471041622626,0.00420977511503224,0.113591432375234,0.29377094579802,0.0617344741169753,0.181262924003034,0.354973226172608,0.0298266594843144,0.0695640547893192,0.0296436501073258,0.207789205564453,0.448387233060136,0.00632668945713642,0.00216213837066704,0.00178442904051595,0.00632668945713642,0.567957161876172,0.00632668945713642,0.00178442904051595,0.00477007694744826,0.0158148450980815,0.202841843527204,0.0308104157370526,0.105177252199291,0.0158148450980815,0.0224570980219486,0.00399042593324914,8.51935742814259,0.0979236485993401,0.851935742814259,8.51935742814259,0.00399042593324914,0.00790742254904074,0.0248572285245914,1.70387148562852,0.0152437535238582,0.0161350151744312,0.709946452345215,0.0129811929754264,0.0837069471559822,0.00608878955551648,0.0308104157370526,0.000665070988874857,0.0096481964078625,0.00632668945713642,1.12171122486732e-08,0.774487038922053,1.41989290469043,8.39815210240977e-08,0.0102396122934406,1.99646413594559e-05,0.00148797080699062,0.000696501734344502
"RCO_O2 median",1.93905996039767e-05,0,0,0,0,0,-3.02324554319219e-05,0,2.53562112820409e-05,2.18033683757146e-05,8.73078642505392e-06,8.69010126090558e-06,0,-1.84818207340551e-05,-1.92400539090782e-05,-3.78710079590765e-06,-1.0065237103102e-05,-2.14161627952107e-05,0,4.77003040729241e-07,-5.70544856126516e-06,-1.02996939740948e-05,-2.43093487476431e-05,0,0,0,0,-2.71283202534558e-05,0,0,-6.32336647281646e-08,-6.53155693508905e-05,-1.16309406524734e-05,5.08656004752297e-06,-1.079978500458e-05,-3.25760623859848e-05,5.09330849640253e-06,-0.000124062810170834,-7.15504561093861e-07,-6.92849477339644e-06,0,-4.62045518351377e-05,-2.10162098691543e-05,-1.05958330423496e-05,-1.00892030023397e-06,0,0,-5.42934373099747e-06,-1.64625191412951e-05,6.97142364631787e-07,0,0,0,-4.84816167470217e-06,-9.78163809948498e-07,0,0,0,0,0,0,3.25477684860415e-09,3.30600148561956e-08,0
