"time","H2SO4","HCOOH","CCO_OH","RCO_OH","CCO_OOH","RCO_OOH","XN","XC","SO2","O1D","ALK1","BACL","PAN","PAN2","PBZN","MA_PAN","H2O2","N2O5","HONO","ALK2","ALK3","TBU_O","ALK5","ARO2","HNO4","COOH","HOCOO","BZNO2_O","MEOH","ALK4","ARO1","DCB2","DCB3","CRES","DCB1","NPHE","ROOH","BALD","PHEN","CO","MGLY","ACET","HNO3","ETHENE","GLY","BZ_O","ISOPRENE","R2O2","TERP","METHACRO","OLE1","ISOPROD","OLE2","MVK","CCHO","HCHO","RNO3","O3P","RCHO","MEK","PROD2","O3","HO2","RO2_N","MA_RCO3","C_O2","BZCO_O2","RO2_R","NO","NO2","NO3","CCO_O2","RCO_O2","OH","CH4","CO2","NH3","Tracer","PM25","PM25_10","UFP"
835,3.71035935175351e-08,-1.85334599589486e-06,-4.68622120793623e-06,2.84055544902515e-07,3.89928081559141e-08,7.04397675482979e-08,5.2859403735108e-10,1.80213105638433e-09,8.0725112683353e-06,1.41953646637076e-17,7.01356411300798e-06,7.53926758086126e-08,1.44963112609664e-06,1.14697729450657e-06,9.35928323548357e-09,1.96960297677957e-07,1.44082442806676e-06,1.60773289561513e-10,3.661491295954e-08,2.77420323565605e-06,0.000304533895212432,6.02825198271499e-14,2.09618216753131e-05,1.40249135761551e-05,7.99711501597419e-08,-8.61365540860362e-08,5.26257760591905e-12,-1.92850345329838e-16,2.458511577878e-06,8.81968582240695e-06,6.7620614626483e-05,3.80408365970867e-08,1.65018366514174e-08,3.27399987406673e-08,2.59145808730901e-07,7.6222189192428e-08,-2.73385293218219e-07,2.77260775427933e-06,7.10719088183584e-06,0.00341526993237739,-1.63798610555457e-07,1.79615563651379e-05,8.48425261443342e-07,-3.99697014639241e-06,1.67946102497578e-06,1.08373110063562e-11,9.05801606580952e-06,3.23693037336188e-08,1.90066672607562e-05,-5.29796971901803e-07,-8.45188856918206e-06,-1.76119457389472e-07,5.37360153408901e-06,-1.51060656661574e-07,2.80764645117203e-06,5.14585152892396e-07,4.68589813478799e-07,-1.01404906887496e-11,2.43068483734022e-06,6.41395964155528e-07,-2.02766585811695e-07,5.99763055375205e-05,4.78676542131907e-08,1.01143428160261e-08,9.76705669748868e-11,8.06980564982347e-09,7.70156513743073e-12,3.90121529445325e-08,-6.74421474544284e-06,-2.14561124439965e-05,9.83820746533429e-11,9.80167504671688e-10,6.16726540462023e-10,-8.88008049178006e-12,0.00465178831518313,0.587111433550647,4.49313264340423e-07,0.172289014990349,-0.00146962644890629,0.00199681133038346,-0.483778552940049
840,3.9243282117745e-08,-1.62440138297014e-06,-4.41082286547063e-06,2.89742878396346e-07,3.76501441144911e-08,6.67998994210876e-08,6.23605415886551e-10,2.08907550645719e-09,8.21087767515583e-06,-3.33217285311027e-17,6.24281802085189e-06,7.67790239857913e-08,1.56284702134271e-06,1.23958042967318e-06,9.30795496885052e-09,2.16753552289298e-07,1.38113975249271e-06,1.29022972317574e-10,1.88541460053634e-08,2.22778648263018e-06,0.000280341224952268,1.61782294785529e-13,1.87460447829482e-05,1.25716634858995e-05,8.20383856723121e-08,-1.02978508403254e-07,5.47720669445918e-12,-7.13754029754515e-16,2.33157005322201e-06,7.50504877641309e-06,6.2405825156186e-05,3.55775870230549e-08,7.30358005610404e-09,3.01326297850168e-08,2.46519334828825e-07,7.95996641295823e-08,-2.41757901964565e-07,2.57168339357298e-06,6.58051950468185e-06,0.00309251706316084,-1.48604273372331e-07,1.6206833418237e-05,6.92725682522367e-07,-4.63585555766734e-06,1.57155228165096e-06,1.01278470237017e-11,8.44351061592333e-06,3.79010488659479e-08,1.73431001622083e-05,-4.7285481342816e-07,-8.76541485321732e-06,-1.85152627832959e-07,4.7361108016501e-06,-9.99251544123903e-08,2.4818767055274e-06,5.16526361109585e-07,6.03684062537594e-07,4.00711887907332e-11,2.00801742730269e-06,6.9370322796803e-07,-3.29604790022011e-07,5.847231827758e-05,5.03884114578668e-08,1.16574901800814e-08,1.04849450811516e-10,9.18552406358203e-09,6.83019636214884e-12,4.28921705282353e-08,-6.37213887018089e-06,-1.97070467392857e-05,9.21282743100563e-11,1.05204139319077e-09,6.63306387822025e-10,-1.69890369977911e-11,0.00431345469308745,0.544397322538319,2.93296693428044e-07,0.159758122863016,-0.000708477983952559,0.00160561649668907,-0.393872849798063
845,4.08947332238576e-08,-1.3088410314423e-06,-3.81057915023462e-06,2.80443257384321e-07,3.41486907925488e-08,5.87429149246745e-08,7.20269948728518e-10,2.38112002764459e-09,8.15341371018641e-06,4.08038360771098e-20,5.64111033189247e-06,7.70959923255206e-08,1.63489055328777e-06,1.29976791944448e-06,8.88292807857915e-09,2.25970010856171e-07,1.28748006016078e-06,6.26569208999161e-11,1.15788915997548e-09,1.80643985239189e-06,0.000261328399340051,-4.74637736828189e-15,1.70221630408451e-05,1.14524455964435e-05,7.89512963168534e-08,-1.17930058903386e-07,5.66790813320503e-12,5.51923981588344e-18,2.08459678478942e-06,6.48041121383024e-06,5.83062163283472e-05,3.23331936543822e-08,-2.92821129534089e-09,2.50942609251046e-08,2.29867788226194e-07,8.21473208482669e-08,-2.2843212091136e-07,2.4129266003848e-06,6.16672672066984e-06,0.00283991371646457,-1.42691723047422e-07,1.48338772723469e-05,5.95354170651404e-07,-5.12340793434699e-06,1.48273287602054e-06,9.46214248852647e-12,7.94316474587765e-06,4.33358980360149e-08,1.60351114470285e-05,-4.34233269363039e-07,-8.94702204289991e-06,-1.9516058659323e-07,4.24032143629637e-06,-7.81768739406906e-08,2.23000129423846e-06,5.63818223945749e-07,6.5576311348608e-07,-1.87751012288746e-16,1.65763313392767e-06,6.93637583641384e-07,-4.66427148042523e-07,5.54982972886042e-05,5.15587496220539e-08,1.31264198049209e-08,1.11766958202049e-10,1.03218091725132e-08,6.07989967539404e-12,4.61060355112625e-08,-5.75568597861836e-06,-1.94585465624192e-05,7.64956035346634e-11,1.12693394124104e-09,7.10363393740457e-10,-1.3372044861213e-11,0.00404686992977358,0.510744296593241,1.90619717835007e-07,0.149884587216378,-0.00016307280237067,0.00120573820955326,-0.329630130216809
850,4.33597960833431e-08,-1.10035852333995e-06,-3.39560802071624e-06,2.72636261895047e-07,3.19750262022791e-08,5.31701846402146e-08,7.99798904936848e-10,2.62084835393591e-09,8.23492880861284e-06,5.79107080653918e-20,5.04511575109545e-06,7.65325667986545e-08,1.7161540848152e-06,1.3649975645976e-06,8.31330118974447e-09,2.35460737136422e-07,1.24453084975908e-06,3.91692835194688e-12,-7.89144565878891e-09,1.38971684191147e-06,0.000242500481482801,-8.03489814110046e-15,1.53170165645593e-05,1.03499650050029e-05,7.33510493567395e-08,-1.33899811607568e-07,5.70072081074707e-12,4.44253560661131e-18,1.91715207066794e-06,5.46332635825682e-06,5.42474758711303e-05,2.83625806913974e-08,-1.45253197853644e-08,1.87543140675369e-08,2.0962928163226e-07,8.359505365525e-08,-2.17086598096207e-07,2.25495050500517e-06,5.75839048953153e-06,0.0025895451728141,-1.39286733286903e-07,1.34705617115626e-05,5.87623063778224e-07,-5.60745845396613e-06,1.39302209961319e-06,9.0837228975049e-12,7.44172748288059e-06,4.85690729175045e-08,1.47652923580473e-05,-4.02039038325426e-07,-9.11264408058813e-06,-2.08115962794631e-07,3.7613841411142e-06,-6.25361497624801e-08,1.99246033719647e-06,5.81686651229076e-07,6.93586823752531e-07,-4.85993569498814e-15,1.30217812661153e-06,7.05800561857633e-07,-6.25196914485264e-07,5.38493995136818e-05,5.18067399181578e-08,1.45049430079299e-08,1.19180610464985e-10,1.14826219640509e-08,5.69088471840219e-12,4.87928490346852e-08,-4.9808871184054e-06,-1.94399830792322e-05,6.27171953951128e-11,1.21508438628295e-09,7.64620229995755e-10,-1.49661062733048e-11,0.00378282967295309,0.477412344720558,1.67280915910172e-07,0.140105285245867,0.000356323509176557,0.00098458752968051,-0.270223433597745
855,4.63823526165832e-08,-9.64063425939665e-07,-3.1119634543749e-06,2.66372805595759e-07,3.074200985524e-08,4.93834774780256e-08,8.63632010168276e-10,2.81294246695434e-09,8.39802906074315e-06,-1.15291932016843e-17,4.4572141698763e-06,7.53569097970773e-08,1.80305112380846e-06,1.43286218057756e-06,7.70773705457112e-09,2.44726615039898e-07,1.23473904655759e-06,-4.44503201553094e-11,-1.20490952342334e-08,9.7962416073397e-07,0.000223916538391646,-1.14928750887931e-14,1.36367437921296e-05,9.26699801079453e-06,6.63805949003044e-08,-1.50320136875274e-07,5.66166826395434e-12,-4.13668880720482e-19,1.80485171223518e-06,4.45886758344309e-06,5.02411983834156e-05,2.40868243565448e-08,-2.69472380678356e-08,1.20625888453238e-08,1.88001820062986e-07,8.42023361699257e-08,-2.05483086659335e-07,2.09852844432666e-06,5.35604742788623e-06,0.00234240602347664,-1.37412795801134e-07,1.21237854390418e-05,5.98899950007723e-07,-6.08333308983838e-06,1.30313110803802e-06,8.88013614010331e-12,6.93881671880908e-06,5.37699293963601e-08,1.35280773767199e-05,-3.74614771228935e-07,-9.26020468773007e-06,-2.22668429284805e-07,3.29719757794814e-06,-5.11187910771425e-08,1.77187150535074e-06,5.84392074387967e-07,7.21232241360773e-07,5.41636910318975e-12,9.51102646594368e-07,7.26752277267516e-07,-7.99575155055058e-07,5.2994436926351e-05,5.13966851873019e-08,1.58467742826352e-08,1.27116989755003e-10,1.26896605339094e-08,5.48661408645864e-12,5.11490675680155e-08,-4.24949846885668e-06,-1.94111346724885e-05,5.10995532094214e-11,1.31443227568885e-09,8.25035617039112e-10,-1.62277831196138e-11,0.00352212236377021,0.44450106159644,1.6493077619731e-07,0.130449422539834,0.000847541043812394,0.000865534538748612,-0.215441347242699
860,4.97436342770491e-08,-8.75893280595366e-07,-2.91994359792892e-06,2.6143425486246e-07,3.01634020461811e-08,4.68688286552383e-08,9.13631598733276e-10,2.96323914203067e-09,8.59331546525949e-06,8.19764918046798e-19,3.87992398250346e-06,7.37119229976359e-08,1.89249506020973e-06,1.50129333284321e-06,7.11874858601787e-09,2.5341923175805e-07,1.24590102967812e-06,-8.24124869828127e-11,-1.35670665368459e-08,5.78270393416233e-07,0.000205641478000748,-1.33974709614949e-14,1.19884545818006e-05,8.20766195406092e-06,5.86270903243508e-08,-1.66573391126601e-07,5.56453604544245e-12,-1.40653829420381e-17,1.72977209961787e-06,3.47248449800759e-06,4.63007641187342e-05,1.97172359658095e-08,-3.97967246463308e-08,5.4901380638921e-09,1.66074058735549e-07,8.41290514430775e-08,-1.91948322593783e-07,1.94433644864195e-06,4.9606692823923e-06,0.00209954511445523,-1.36618550465599e-07,1.0799883048989e-05,6.10372565863872e-07,-6.54611809671829e-06,1.21352296127342e-06,8.77397833192199e-12,6.43620560359524e-06,5.90649424659256e-08,1.23223476079082e-05,-3.50898242219067e-07,-9.38711562356217e-06,-2.3802448464112e-07,2.84743347485056e-06,-4.28397766952494e-08,1.56785879179902e-06,5.77611472544718e-07,7.40637480819734e-07,2.4503048089918e-13,6.10339707460363e-07,7.52992326221292e-07,-9.84734117556249e-07,5.26195842876975e-05,5.04548480094858e-08,1.71902674793039e-08,1.35545370368895e-10,1.39591716509381e-08,5.37945298572174e-12,5.32941397617503e-08,-3.62118313334947e-06,-1.93009749113412e-05,4.1555760116101e-11,1.42310316654485e-09,8.90856799883513e-10,-1.45064389654662e-11,0.00326559845355193,0.412117860200819,1.67485994469545e-07,0.120948499345073,0.00130852292317805,0.000803840026077597,-0.165098885492808
865,5.32494234829827e-08,-8.19253951062065e-07,-2.79031792312031e-06,2.57495558932393e-07,3.00263662240878e-08,4.52476351753885e-08,9.51643466731483e-10,3.07706225842411e-09,8.77733593847094e-06,9.23759410727444e-19,3.31587045296263e-06,7.16953717621577e-08,1.98140780215336e-06,1.56827403745528e-06,6.56421558885313e-09,2.61244824459777e-07,1.26944614811177e-06,-1.11286286782696e-10,-1.37846203412002e-08,1.87832296854044e-07,0.000187744471022895,-2.01793016206929e-14,1.03798336316183e-05,7.17680981875035e-06,5.03553607740548e-08,-1.82013733256348e-07,5.41046344504981e-12,-9.04520867913342e-17,1.67870202779513e-06,2.50984484798484e-06,4.24407690828213e-05,1.53554696259624e-08,-5.27618849069867e-08,-7.5349101222864e-10,1.44315378945761e-07,8.34716955213965e-08,-1.75282903346952e-07,1.79300437106138e-06,4.57350770827369e-06,0.00186205327843164,-1.36653513326023e-07,9.50493558279221e-06,6.16559235008244e-07,-6.99085265160801e-06,1.12463251629676e-06,8.70486958753564e-12,5.9369295771695e-06,6.45932175892275e-08,1.11496704621565e-05,-3.30179722354486e-07,-9.49070128742339e-06,-2.53711420112308e-07,2.41280669497397e-06,-3.706850483811e-08,1.37862560499211e-06,5.62792154516656e-07,7.52525546388715e-07,5.17870495926956e-13,2.83795874318539e-07,7.8124480231315e-07,-1.17670951719925e-06,5.25103974132412e-05,4.90048660034858e-08,1.85743357253629e-08,1.44396460324925e-10,1.53092151098739e-08,5.30066032879731e-12,5.53132059098827e-08,-3.10476147702962e-06,-1.90954079370102e-05,3.3840201756017e-11,1.53921794466539e-09,9.61279623961064e-10,-1.07967109077384e-11,0.00301415860129768,0.380376484889642,1.70479155338688e-07,0.111635874308077,0.00173733485517888,0.00077337561880206,-0.119033407494204
870,5.67199698966507e-08,-7.82616678728115e-07,-2.70140988317489e-06,2.54201389259082e-07,3.01704581879391e-08,4.42387969230762e-08,9.7924371884128e-10,3.15882231888336e-09,8.91095102538429e-06,-5.88225391987217e-17,2.76775682211287e-06,6.93740698916414e-08,2.06667349586965e-06,1.63172141805099e-06,6.04342017289792e-09,2.67922889566481e-07,1.29921991567857e-06,-1.33103168416779e-10,-1.34998140927053e-08,-1.89472985157041e-07,0.000170297673505724,1.76545044763557e-14,8.81886364870968e-06,6.17963086391016e-06,4.17557639855553e-08,-1.95980326224305e-07,5.19552205799755e-12,7.368549174811e-17,1.64180047450935e-06,1.57671936043658e-06,3.86766013104315e-05,1.10464564799923e-08,-6.55798669697395e-08,-6.58592970444533e-09,1.22887382268761e-07,8.22856894361608e-08,-1.54663721501679e-07,1.64514499053721e-06,4.1959862815328e-06,0.0016310523045939,-1.37392448111604e-07,8.24494369383732e-06,6.15435414344095e-07,-7.41265640074434e-06,1.03686128510785e-06,8.69718696059e-12,5.44470241183418e-06,7.04768018637596e-08,1.00131653374444e-05,-3.11946199168537e-07,-9.56845011900412e-06,-2.69422366477456e-07,1.99462227522717e-06,-3.34111253261638e-08,1.20182605830063e-06,5.39535150379483e-07,7.56992397066681e-07,-8.0913332787558e-11,-2.57214312621791e-08,8.08571326053984e-07,-1.37199499357017e-06,5.25126688973622e-05,4.70596143153032e-08,2.0033339656448e-08,1.53674670018322e-10,1.67569552460247e-08,5.2627569031869e-12,5.72874441290465e-08,-2.68417973550888e-06,-1.88045453687739e-05,2.75158810608495e-11,1.66188085700873e-09,1.03636599020322e-09,-2.06189098850998e-11,0.00276874246471442,0.349395598355641,1.72650561658861e-07,0.102546349893336,0.00213217159359967,0.000758717109914262,-0.0771004106340256
875,5.99868612408476e-08,-7.58115111965104e-07,-2.63735652999714e-06,2.51204628312073e-07,3.04754249372791e-08,4.3636172185184e-08,9.97557799008213e-10,3.21178029769651e-09,8.95887105756085e-06,5.53737590590057e-21,2.23832799247052e-06,6.67900992095217e-08,2.14519066090279e-06,1.68944909478672e-06,5.5519589778776e-09,2.73166574970474e-07,1.33080264660145e-06,-1.49941262563791e-10,-1.31707606884842e-08,-5.51420849773872e-07,0.000153374811599111,-1.55146082416504e-14,7.31355579883289e-06,5.22128925219971e-06,3.30052676150693e-08,-2.07811873382512e-07,4.93777935882577e-12,3.36378486595836e-19,1.61180561941093e-06,6.78860693646168e-07,3.50240050621904e-05,6.82302702334773e-09,-7.80061457525329e-08,-1.19465154205766e-08,1.01912143379092e-07,8.06053804386505e-08,-1.29578889938871e-07,1.50137441756001e-06,3.8295966640657e-06,0.00140768072122905,-1.3878370696195e-07,7.02594366958341e-06,6.05970484111798e-07,-7.80685004710677e-06,9.50554292731853e-07,8.62871556887079e-12,4.9633902509719e-06,7.6663503575718e-08,8.91653601242896e-06,-2.95758814831705e-07,-9.61820306541778e-06,-2.84876301954396e-07,1.59441757938046e-06,-3.15427763371138e-08,1.0352152408649e-06,5.07142187985586e-07,7.54002308342151e-07,5.36468902311448e-15,-3.15802309508742e-07,8.32484404472215e-07,-1.56722111215305e-06,5.25132772029557e-05,4.46691684309557e-08,2.15541720961494e-08,1.63050691441311e-10,1.82937736439631e-08,5.18743008466732e-12,5.92026639546372e-08,-2.33412536958668e-06,-1.84450798283178e-05,2.20086623201384e-11,1.78942516790505e-09,1.11361398008936e-09,-1.40496773159767e-11,0.00253031502831753,0.319297057337664,1.73666880667881e-07,0.0937156665201849,0.0024913736294879,0.000751003406491472,-0.0391706960302021
880,6.28884557326017e-08,-7.40302321064187e-07,-2.58641225768121e-06,2.48187818788078e-07,3.08492697613365e-08,4.32866574835416e-08,1.00727874111968e-09,3.23820151146699e-09,8.8889643269104e-06,-1.27900285439579e-19,1.73034154752709e-06,6.39760390219493e-08,2.2138297256898e-06,1.73914228065399e-06,5.09066554250046e-09,2.76673311356857e-07,1.36090682297452e-06,-1.63228062492039e-10,-1.30656652530964e-08,-8.95804094715184e-07,0.000137050106600839,-1.5588612322438e-14,5.87176724422685e-06,4.30669484045285e-06,2.4287257137881e-08,-2.16859319423471e-07,4.63182027279177e-12,-1.71972714565079e-17,1.58326727491141e-06,-1.78081044109411e-07,3.14987670817204e-05,2.73670219341753e-09,-8.9795709813621e-08,-1.67369917412362e-08,8.16368624373018e-08,7.84607833482378e-08,-9.97813181230875e-08,1.36232343469687e-06,3.4758233833099e-06,0.00119308221202456,-1.40778497949242e-07,5.85406804586903e-06,5.8736217100677e-07,-8.16903085972523e-06,8.66027402690629e-07,8.59433662659814e-12,4.49667156023673e-06,8.2960759032161e-08,7.86339691624162e-06,-2.81175642742766e-07,-9.63824784079103e-06,-2.9972744506138e-07,1.21371867919366e-06,-3.11083703942318e-08,8.77000202802139e-07,4.65349100970286e-07,7.43661609308572e-07,1.41116832691692e-14,-5.83995190164413e-07,8.50938739331243e-07,-1.75895169166572e-06,5.24212601582208e-05,4.18763520284029e-08,2.30893862921055e-08,1.72402329850922e-10,1.98823883496479e-08,5.17475137018714e-12,6.10077538415529e-08,-2.03404783931854e-06,-1.8026654236491e-05,1.71060446133134e-11,1.91946845349971e-09,1.19251709320702e-09,-1.2749960135625e-11,0.00229985540642022,0.290204500222314,1.7340120387772e-07,0.0851800881773375,0.00281342918119793,0.000744970814958766,-0.00512747579661882
885,6.52673931953733e-08,-7.25413953628447e-07,-2.53986881833064e-06,2.44862521158623e-07,3.12199819419717e-08,4.30757421823154e-08,1.00891083343725e-09,3.23973757002066e-09,8.67219973652782e-06,7.4206869231038e-17,1.2465380363355e-06,6.09690674918902e-08,2.26934964905558e-06,1.77839758609533e-06,4.6601678089154e-09,2.78136965072135e-07,1.38701634450763e-06,-1.73680223992193e-10,-1.33398705069354e-08,-1.2204537323804e-06,0.000121397549690983,-1.45158527019104e-14,4.50117841538993e-06,3.44056625909168e-06,1.57565453762495e-08,-2.22490312147982e-07,4.28440717833534e-12,2.63496098723671e-17,1.55207025927459e-06,-9.88593963858135e-07,2.81166132642599e-05,-1.15575718525386e-09,-1.00718148308258e-07,-2.08634830259042e-08,6.23278490959512e-08,7.58769953707962e-08,-6.5254635705265e-08,1.2286210957759e-06,3.13615003733919e-06,0.000988392963030565,-1.43301054154029e-07,4.73541336507198e-06,5.58922328116555e-07,-8.49508432734496e-06,7.83630713650643e-07,8.55987006581332e-12,4.04818707165734e-06,8.9159105859958e-08,6.8574740663356e-06,-2.67790485527201e-07,-9.62726476019579e-06,-3.13621858665139e-07,8.54098240067728e-07,-3.17788434481901e-08,7.25610623574645e-07,4.13862856851139e-07,7.26081070619948e-07,8.98440032922725e-12,-8.28034186117398e-07,8.62177317755741e-07,-1.94381605516969e-06,5.21546627826659e-05,3.87132364293046e-08,2.45861010584511e-08,1.81480470516741e-10,2.14784971529363e-08,5.20254990050664e-12,6.26244759805237e-08,-1.77308844626436e-06,-1.75491146139577e-05,1.25775757496717e-11,2.04942491890008e-09,1.27121227615804e-09,-1.13233693128897e-11,0.00207834483134882,0.262241829982668,1.71800567559923e-07,0.0769759573410328,0.00309698547049165,0.000737499728754401,0.0251368084230121
890,6.69699235587089e-08,-7.10855349941311e-07,-2.49126740850231e-06,2.40969691496685e-07,3.15299711915407e-08,4.29172255910461e-08,1.00287192647328e-09,3.21772619775686e-09,8.28283070221769e-06,1.92191116644596e-17,7.89613665487909e-07,5.78039861780316e-08,2.30846858043857e-06,1.80476719528217e-06,4.25896624426193e-09,2.7725647126367e-07,1.40715122251561e-06,-1.81714044407543e-10,-1.40818388536114e-08,-1.52325900346685e-06,0.000106490177964154,-1.05733773512195e-14,3.20924179891736e-06,2.62743441713249e-06,7.59709002491051e-09,-2.24093690369428e-07,3.8976545685047e-12,7.51144819289642e-17,1.51508820145731e-06,-1.74734710303566e-06,2.489307511204e-05,-4.80173152311354e-09,-1.10564234588321e-07,-2.42510557979324e-08,4.42278526921548e-08,7.28738951931923e-08,-2.61412680123234e-08,1.10088513498601e-06,2.81205251786647e-06,0.000794730487886134,-1.46279369914639e-07,3.67595579102584e-06,5.20048786237195e-07,-8.78120609741257e-06,7.03720331345831e-07,8.5146619406701e-12,3.62158229172352e-06,9.50293806196182e-08,5.90263968333313e-06,-2.55244936255058e-07,-9.58429734726533e-06,-3.26221748894311e-07,5.17175452597814e-07,-3.32686783568463e-08,5.79609871965952e-07,3.52264483538423e-07,7.01345019015327e-07,-8.26843409963401e-12,-1.04590879252714e-06,8.64651544315117e-07,-2.11856849468558e-06,5.1642227979324e-05,3.52320373130837e-08,2.59877397372016e-08,1.89961933515669e-10,2.30292181987952e-08,5.26974717138899e-12,6.39801220924889e-08,-1.54424994514359e-06,-1.70095576611353e-05,8.37578252933109e-12,2.1750809451446e-09,1.34732860061162e-09,-1.45550662125833e-11,0.0018667559625351,0.235531864283925,1.68831212410054e-07,0.0691392989326495,0.00334084855470604,0.000726731894176757,0.0517220671815148
895,6.78494640985384e-08,-6.94887729185572e-07,-2.43591212665899e-06,2.36281117639174e-07,3.17328871891232e-08,4.27468494188971e-08,9.89561701988704e-10,3.17339788215272e-09,7.69924479354908e-06,9.98490447342623e-19,3.62184835011681e-07,5.45120152178887e-08,2.32794819610491e-06,1.8158283935118e-06,3.88289215472784e-09,2.73745520767753e-07,1.41974955690365e-06,-1.87543861564776e-10,-1.5337399597832e-08,-1.80219420960883e-06,9.23991130413362e-05,-1.53274711030393e-14,2.00309671496527e-06,1.87161114185503e-06,-9.6543391601497e-12,-2.210864411009e-07,3.48566182699588e-12,1.20709087200676e-16,1.46998161952531e-06,-2.44925258535461e-06,2.18432948657176e-05,-8.15668309580542e-09,-1.1914956997266e-07,-2.68494168049777e-08,2.75358147833035e-08,6.94672317983453e-08,1.73328066784915e-08,9.79712656641701e-07,2.50498220497078e-06,0.000613179134949499,-1.49652113185623e-07,2.68146341959544e-06,4.70279571927329e-07,-9.02393796760197e-06,6.26650628242991e-07,8.43563178279487e-12,3.22050287329237e-06,1.00293202268035e-07,5.00287851617628e-06,-2.4323355130198e-07,-9.5087302067421e-06,-3.37218619744831e-07,2.04594956863261e-07,-3.53425682072947e-08,4.37670905197283e-07,2.80030602728656e-07,6.69520956384946e-07,-1.88747937714266e-14,-1.23590311640234e-06,8.56997254135498e-07,-2.28013431524364e-06,5.0823005647417e-05,3.15225280998568e-08,2.72247776008733e-08,1.97360317912717e-10,2.44700407444365e-08,5.34858260944463e-12,6.49749334850128e-08,-1.3427435984116e-06,-1.64044871490128e-05,4.40350736969194e-12,2.29104507012806e-09,1.41715745923822e-09,-1.14746540208548e-11,0.00166603951413258,0.210194647151817,1.64467380970129e-07,0.0617053250044143,0.0035439952818041,0.00071159480701711,0.0747220903152256
900,6.77656125013799e-08,-6.76293706334094e-07,-2.37027684909508e-06,2.3059877717904e-07,3.17895657270485e-08,4.25146541880289e-08,9.69414467998586e-10,3.10812712306567e-09,6.90410343908459e-06,-6.62423262832123e-17,-3.32318657330492e-08,5.11190894413977e-08,2.32462872870279e-06,1.80920771027159e-06,3.52561617468238e-09,2.67334825400461e-07,1.42350409904367e-06,-1.91314218090268e-10,-1.71292229621355e-08,-2.05533352017718e-06,7.91930080924905e-05,-2.27062022861679e-14,8.89519119006253e-07,1.17716823503958e-06,-6.85763553047121e-09,-2.12917072604161e-07,3.05961315134042e-12,1.70726287423481e-16,1.41493939973511e-06,-3.08949905348208e-06,1.89819079412453e-05,-1.11848289510977e-08,-1.26313791799021e-07,-2.86292024300181e-08,1.24079838305758e-08,6.56710291963845e-08,6.49412394050085e-08,8.65676894663543e-07,2.21635241828789e-06,0.000444782153450989,-1.53374072200378e-07,1.75745987428761e-06,4.09181690867502e-07,-9.22018148145564e-06,5.52759249722516e-07,8.32069715178693e-12,2.84857494931717e-06,1.04629760850877e-07,4.1621970984565e-06,-2.31495132983553e-07,-9.40025813397432e-06,-3.46333820678708e-07,-8.20153641443344e-08,-3.78055383057252e-08,2.98583312001837e-07,1.96627889382332e-07,6.30681693604999e-07,8.07909396719402e-12,-1.39654807154448e-06,8.37990174616376e-07,-2.42560984514568e-06,4.96448019833106e-05,2.76920710802047e-08,2.82181981201769e-08,2.03424404854976e-10,2.57232354545035e-08,5.45240349639777e-12,6.55064274012268e-08,-1.16394261801172e-06,-1.57317681871503e-05,6.39211130506803e-13,2.39344508970541e-09,1.47856508589662e-09,-1.27235965203763e-11,0.00147711671228825,0.186346496886589,1.58673842843708e-07,0.054708155379652,0.0037055639961845,0.00069139952773008,0.0942263363891255
905,6.71815121670565e-08,-6.59862921409193e-07,-2.3085408729539e-06,2.24326261921909e-07,3.19121258231441e-08,4.24645033640702e-08,9.42285318966831e-10,3.02144811273299e-09,6.08504954960271e-06,1.33874327666021e-19,-4.02224243597876e-07,4.74454221979984e-08,2.3072896725643e-06,1.79039605158396e-06,3.19536135077429e-09,2.5874778015895e-07,1.42923496863855e-06,-1.93861284101776e-10,-1.92670710164343e-08,-2.2874075528483e-06,6.67090935718048e-05,-1.13038466235704e-14,-1.50588245744987e-07,5.32677491313675e-07,-1.27509791078958e-08,-1.99304512555649e-07,2.64238037825179e-12,-1.64124275084779e-18,1.3551248151612e-06,-3.68179538553698e-06,1.62742459103711e-05,-1.39264352506833e-08,-1.32462783845058e-07,-2.98282699730511e-08,-1.22729458442919e-09,6.14994412152101e-08,1.10160240162631e-07,7.57418246512984e-07,1.94272675407582e-06,0.000287123739749937,-1.57642525191395e-07,8.91220754516881e-07,3.6338185278567e-07,-9.3806478059872e-06,4.81077291477519e-07,8.18776828290034e-12,2.49859845488621e-06,1.08213303756515e-07,3.37170811209925e-06,-2.20325600414771e-07,-9.26618724696278e-06,-3.5422421994291e-07,-3.45841042890555e-07,-4.12659618192221e-08,1.55974839243314e-07,9.80619817775422e-08,5.86935778063163e-07,1.79020184529359e-15,-1.54113213248507e-06,8.14843150077553e-07,-2.56202838320631e-06,4.82849104398443e-05,2.39599948902527e-08,2.90232675533291e-08,2.08332490465744e-10,2.68319043151387e-08,5.56112991419798e-12,6.57747096339639e-08,-1.0130053198752e-06,-1.50500937246139e-05,-2.55638077061385e-12,2.48572285245914e-09,1.53308531205097e-09,-8.77758434507212e-12,0.00129789610467978,0.1637232991928,1.55050340070668e-07,0.0480703288414111,0.00383783969095254,0.000673656847073319,0.11103841415171
